"","Gender","Location","Age","ss","sj","st","sd","so"
"6194","M","D","T",15,41,96,5,78
"6195","M","D","T",31,70,91,54,95
"6196","M","D","T",22,94,49,19,84
"6197","M","D","T",95,48,72,76,100
"6198","M","D","T",10,48,23,52,49
"6199","M","D","T",91,70,10,34,86
"6200","M","D","T",18,68,99,4,91
"6201","M","D","T",73,29,1,48,58
"6202","M","D","T",100,89,1,71,94
"6203","M","D","T",99,28,65,34,95
"6204","M","D","T",15,22,95,8,70
"6205","M","D","T",42,99,18,65,81
"6206","M","D","T",22,92,49,34,82
"6207","M","D","T",33,18,25,73,48
"6208","M","D","T",71,54,84,21,100
"6209","M","D","T",56,38,27,25,65
"6210","M","D","T",92,94,96,40,100
"6211","M","D","T",74,3,25,36,58
"6212","M","D","T",76,86,4,30,84
"6213","M","D","T",8,66,25,28,56
"6214","M","D","T",81,78,5,44,84
"6215","M","D","T",2,14,40,5,39
"6216","M","D","T",91,80,36,57,100
"6217","M","D","T",46,30,93,15,85
"6218","M","D","T",38,15,95,48,76
"6219","M","D","T",70,65,64,44,98
"6220","M","D","T",98,35,57,73,94
"6221","M","D","T",43,96,3,46,74
"6222","M","D","T",88,79,96,59,100
"6223","M","D","T",68,86,71,49,100
"6224","M","D","T",85,85,8,18,89
"6225","M","D","T",92,71,86,66,100
"6226","M","D","T",19,2,68,58,52
"6227","M","D","T",61,61,52,21,88
"6228","M","D","T",13,19,72,17,58
"6229","M","D","T",19,70,71,26,81
"6230","M","D","T",22,41,35,41,56
"6231","M","D","T",100,38,50,44,92
"6232","M","D","T",89,57,60,34,100
"6233","M","D","T",9,20,53,29,49
"6234","M","D","T",92,33,9,72,71
"6235","M","D","T",41,39,62,0,74
"6236","M","D","T",22,73,35,15,69
"6237","M","D","T",24,66,16,23,59
"6238","M","D","T",39,36,97,3,86
"6239","M","D","T",42,57,51,79,78
"6240","M","D","T",44,41,28,32,62
"6241","M","D","T",41,1,95,21,71
"6242","M","D","T",11,41,42,29,54
"6243","M","D","T",74,97,78,65,100
"6244","M","D","T",50,72,83,63,100
"6245","M","D","T",34,23,57,27,62
"6246","M","D","T",41,87,13,74,74
"6247","M","D","T",26,26,1,36,38
"6248","M","D","T",73,91,18,72,91
"6249","M","D","T",42,80,97,48,100
"6250","M","D","T",47,70,96,79,100
"6251","M","D","U",67,26,43,21,71
"6252","M","D","U",84,99,34,5,100
"6253","M","D","U",7,99,22,17,68
"6254","M","D","U",57,51,46,24,79
"6255","M","D","U",90,18,54,32,82
"6256","M","D","U",8,82,75,63,84
"6257","M","D","U",76,17,24,75,64
"6258","M","D","U",34,73,70,76,89
"6259","M","D","U",48,36,96,6,89
"6260","M","D","U",28,18,12,40,40
"6261","M","D","U",90,63,44,6,96
"6262","M","D","U",66,20,82,5,84
"6263","M","D","U",24,60,7,78,54
"6264","M","D","U",35,75,27,24,71
"6265","M","D","U",98,24,89,26,100
"6266","M","D","U",40,100,51,48,95
"6267","M","D","U",44,39,27,39,61
"6268","M","D","U",12,50,71,60,70
"6269","M","D","U",45,58,48,40,78
"6270","M","D","U",38,21,38,27,55
"6271","M","D","U",12,62,88,26,82
"6272","M","D","U",31,86,64,46,90
"6273","M","D","U",7,41,7,61,39
"6274","M","D","U",98,69,94,77,100
"6275","M","D","U",34,49,76,17,81
"6276","M","D","U",38,67,37,21,74
"6277","M","D","U",91,86,44,13,100
"6278","M","D","U",26,62,21,51,60
"6279","M","D","U",79,60,41,6,89
"6280","M","D","U",69,71,16,78,80
"6281","M","D","U",28,5,38,79,45
"6282","M","D","U",50,92,87,4,100
"6283","M","D","U",30,86,95,58,100
"6284","M","D","U",79,47,16,60,74
"6285","M","D","U",95,15,87,77,98
"6286","M","D","U",2,62,16,72,49
"6287","M","D","U",6,18,21,61,34
"6288","M","D","U",31,44,76,68,79
"6289","M","D","U",7,86,41,63,71
"6290","M","D","U",21,28,7,39,39
"6291","M","D","U",60,48,68,43,89
"6292","M","D","U",54,35,4,21,54
"6293","M","D","U",26,88,61,71,88
"6294","M","D","U",81,38,7,16,68
"6295","M","D","U",47,21,49,20,64
"6296","M","D","U",76,61,62,15,98
"6297","M","D","U",65,90,38,7,95
"6298","M","D","U",40,94,81,28,100
"6299","M","D","U",4,54,76,57,71
"6300","M","D","U",40,21,54,10,62
"6301","M","D","U",91,47,46,42,91
"6302","M","D","U",91,48,41,29,90
"6303","M","D","U",44,46,35,9,66
"6304","M","D","U",92,62,74,76,100
"6305","M","D","U",6,9,81,45,55
"6306","M","D","U",55,17,87,36,81
"6307","M","D","U",19,59,20,70,56
"6308","M","D","U",94,12,87,62,95
"6309","M","D","U",91,69,52,56,100
"6310","M","D","U",27,55,33,41,62
"6311","M","D","U",24,32,43,24,56
"6312","M","D","U",83,33,5,55,65
"6313","M","D","U",42,36,73,46,78
"6314","M","D","U",4,7,52,10,41
"6315","M","D","U",38,92,84,1,100
"6316","M","D","U",5,72,93,62,86
"6317","M","D","U",60,46,57,15,82
"6318","M","D","U",24,57,87,34,85
"6319","M","D","U",54,92,88,69,100
"6320","M","D","U",78,69,68,6,100
"6321","M","D","U",21,7,94,18,65
"6322","M","D","U",56,55,100,12,100
"6323","M","D","U",51,15,72,66,72
"6324","M","D","U",87,58,3,10,76
"6325","M","D","U",77,0,92,38,85
"6326","M","D","U",0,7,6,69,21
"6327","M","D","U",98,73,75,71,100
"6328","M","D","U",55,78,23,36,80
"6329","M","D","U",70,53,7,22,69
"6330","M","D","U",4,80,64,2,76
"6331","M","D","U",21,48,87,70,80
"6332","M","D","U",27,2,39,62,44
"6333","M","D","U",83,16,13,54,62
"6334","M","D","U",83,25,40,3,76
"6335","M","D","U",21,30,89,49,74
"6336","M","D","U",58,62,13,23,70
"6337","M","D","U",58,79,93,34,100
"6338","M","D","U",57,98,92,48,100
"6339","M","D","U",67,43,56,11,84
"6340","M","D","U",61,91,99,78,100
"6341","M","D","U",19,88,51,9,80
"6342","M","D","U",95,72,29,78,96
"6343","M","D","U",34,24,53,26,61
"6344","M","D","U",25,80,27,53,70
"6345","M","D","U",81,5,1,41,51
"6346","M","D","U",67,12,70,25,76
"6347","M","D","U",66,11,17,71,55
"6348","M","D","U",63,61,46,19,85
"6349","M","D","U",55,88,93,39,100
"6350","M","D","U",62,31,32,3,66
"6351","M","D","U",88,27,51,40,84
"6352","M","D","U",87,18,41,44,76
"6353","M","D","U",69,39,53,26,81
"6354","M","D","U",30,90,24,40,75
"6355","M","D","U",25,8,49,70,50
"6356","M","D","U",23,73,78,62,88
"6357","M","D","U",50,37,48,80,71
"6358","M","D","U",36,4,63,22,58
"6359","M","D","U",1,60,80,18,74
"6360","M","D","U",5,79,51,69,71
"6361","M","D","U",91,83,75,1,100
"6362","M","D","U",59,32,25,76,64
"6363","M","D","U",12,8,65,34,50
"6364","M","D","U",17,55,95,14,84
"6365","M","D","U",27,1,4,27,29
"6366","M","D","U",33,27,77,79,72
"6367","M","D","U",27,34,4,60,42
"6368","M","D","U",2,18,75,71,55
"6369","M","D","U",94,10,63,75,85
"6370","M","D","U",34,65,3,56,58
"6371","M","D","U",32,1,80,0,61
"6372","M","D","U",2,29,75,67,60
"6373","M","D","U",36,21,23,6,48
"6374","M","D","U",40,14,9,24,41
"6375","M","D","U",98,87,81,1,100
"6376","M","D","U",79,51,15,49,75
"6377","M","D","U",17,84,28,66,69
"6378","M","D","U",50,12,12,17,46
"6379","M","D","U",64,65,22,40,78
"6380","M","D","U",31,52,38,10,65
"6381","M","D","U",89,74,55,60,100
"6382","M","D","U",76,61,81,48,100
"6383","M","D","U",99,80,92,50,100
"6384","M","D","U",74,91,44,72,100
"6385","M","D","U",91,47,7,64,75
"6386","M","D","U",34,60,39,11,70
"6387","M","D","U",55,87,37,62,90
"6388","M","D","U",99,10,49,2,80
"6389","M","D","U",28,86,79,70,95
"6390","M","D","U",73,40,63,21,88
"6391","M","D","U",33,51,63,63,76
"6392","M","D","U",5,86,45,76,72
"6393","M","D","U",68,66,45,25,89
"6394","M","D","U",44,94,43,18,90
"6395","M","D","U",52,65,35,75,79
"6396","M","D","U",74,9,36,80,65
"6397","M","D","U",41,32,21,18,54
"6398","M","D","U",83,95,18,55,96
"6399","M","D","U",17,62,44,54,66
"6400","M","D","U",41,25,8,14,46
"6401","M","D","U",76,92,94,23,100
"6402","M","D","U",93,47,83,58,100
"6403","M","D","U",18,66,1,80,51
"6404","M","D","U",51,35,93,29,89
"6405","M","D","U",35,18,1,7,38
"6406","M","D","U",95,30,10,57,71
"6407","M","D","U",75,65,52,24,95
"6408","M","D","U",35,44,6,16,50
"6409","M","D","U",7,55,69,74,70
"6410","M","D","U",14,37,96,17,76
"6411","M","D","U",36,1,76,14,61
"6412","M","D","U",48,45,13,36,59
"6413","M","D","U",40,10,85,12,71
"6414","M","D","U",40,11,77,42,69
"6415","M","D","U",87,11,97,44,96
"6416","M","D","U",74,10,45,6,69
"6417","M","D","U",14,98,64,66,89
"6418","M","D","U",89,93,82,77,100
"6419","M","D","U",92,17,11,45,65
"6420","M","D","U",91,13,90,29,95
"6421","M","D","U",21,61,74,58,80
"6422","M","D","U",12,80,30,2,65
"6423","M","D","U",84,36,14,25,70
"6424","M","D","U",17,91,38,76,76
"6425","M","D","U",67,50,85,2,99
"6426","M","D","U",5,32,6,6,32
"6427","M","D","U",39,90,39,21,85
"6428","M","D","U",68,98,63,78,100
"6429","M","D","U",54,62,88,74,100
"6430","M","D","U",59,78,35,32,86
"6431","M","D","U",22,56,4,66,50
"6432","M","D","U",95,62,26,16,91
"6433","M","D","U",1,29,45,49,46
"6434","M","D","U",60,14,66,57,74
"6435","M","D","U",80,69,70,2,100
"6436","M","D","U",49,95,56,21,98
"6437","M","D","U",0,87,79,42,84
"6438","M","D","U",16,10,31,63,39
"6439","M","D","U",59,46,68,73,88
"6440","M","D","U",17,70,54,50,74
"6441","M","D","U",80,95,5,40,90
"6442","M","D","U",21,43,18,69,50
"6443","M","D","U",10,40,95,30,75
"6444","M","D","U",49,70,29,54,76
"6445","M","D","U",20,30,17,37,42
"6446","M","D","U",91,73,26,37,94
"6447","M","D","U",87,81,43,46,100
"6448","M","D","U",87,19,47,22,79
"6449","M","D","U",59,57,72,9,92
"6450","M","D","U",62,86,48,71,96
"6451","M","D","U",83,35,70,79,94
"6452","M","D","U",76,29,55,23,81
"6453","M","D","U",57,80,16,52,79
"6454","M","D","U",81,0,23,69,59
"6455","M","D","U",23,62,25,54,61
"6456","M","D","U",74,65,92,2,100
"6457","M","D","U",84,75,86,59,100
"6458","M","D","U",79,57,44,6,89
"6459","M","D","U",66,12,51,44,69
"6460","M","D","U",85,56,68,42,100
"6461","M","D","U",90,49,95,41,100
"6462","M","D","U",25,39,61,66,68
"6463","M","D","U",16,7,64,7,51
"6464","M","D","U",12,60,3,18,46
"6465","M","D","U",86,44,47,62,89
"6466","M","D","U",72,86,62,27,100
"6467","M","D","U",90,81,49,80,100
"6468","M","D","U",50,85,20,41,80
"6469","M","D","U",13,31,42,25,51
"6470","M","D","U",74,63,13,17,78
"6471","M","D","U",77,95,40,10,100
"6472","M","D","U",92,5,38,53,71
"6473","M","D","U",69,48,39,58,80
"6474","M","D","U",87,17,32,35,71
"6475","M","D","U",85,78,84,57,100
"6476","M","D","U",83,44,21,78,78
"6477","M","D","U",52,34,1,16,51
"6478","M","D","U",70,98,9,2,88
"6479","M","D","U",35,87,75,56,98
"6480","M","D","U",13,24,38,79,48
"6481","M","D","U",20,40,40,50,58
"6482","M","D","U",52,82,37,41,86
"6483","M","D","U",57,67,48,13,86
"6484","M","D","U",55,43,11,32,60
"6485","M","D","U",76,71,45,27,95
"6486","M","D","U",6,44,98,79,78
"6487","M","D","U",12,4,15,12,28
"6488","M","D","U",32,99,52,63,91
"6489","M","D","U",72,47,18,39,72
"6490","M","D","U",84,38,6,60,69
"6491","M","D","U",10,69,24,0,58
"6492","M","D","U",10,2,78,65,52
"6493","M","D","U",69,85,77,48,100
"6494","M","D","U",37,10,36,23,50
"6495","M","D","U",96,63,0,73,81
"6496","M","D","U",33,6,81,48,65
"6497","M","D","U",46,80,48,62,88
"6498","M","D","U",35,16,48,35,56
"6499","M","D","U",99,44,47,26,94
"6500","M","D","U",42,6,27,12,46
"6501","M","D","L",31,36,10,38,48
"6502","M","D","L",31,38,45,35,62
"6503","M","D","L",16,95,25,64,72
"6504","M","D","L",97,1,82,69,90
"6505","M","D","L",3,82,40,12,66
"6506","M","D","L",78,52,60,77,94
"6507","M","D","L",74,34,64,63,86
"6508","M","D","L",58,42,82,11,90
"6509","M","D","L",79,72,77,67,100
"6510","M","D","L",88,33,25,2,75
"6511","M","D","L",50,11,42,77,59
"6512","M","D","L",69,37,29,25,71
"6513","M","D","L",64,84,91,62,100
"6514","M","D","L",61,65,81,28,100
"6515","M","D","L",21,88,18,70,69
"6516","M","D","L",21,44,16,78,50
"6517","M","D","L",19,37,62,80,65
"6518","M","D","L",42,34,34,50,61
"6519","M","D","L",54,21,64,42,72
"6520","M","D","L",74,44,85,74,100
"6521","M","D","L",15,14,37,35,42
"6522","M","D","L",92,15,23,9,69
"6523","M","D","L",17,57,28,5,58
"6524","M","D","L",38,92,98,43,100
"6525","M","D","L",88,48,24,16,81
"6526","M","D","L",22,30,55,29,60
"6527","M","D","L",79,86,43,34,100
"6528","M","D","L",28,35,29,11,52
"6529","M","D","L",52,65,9,60,68
"6530","M","D","L",57,95,16,78,85
"6531","M","D","L",56,70,29,15,79
"6532","M","D","L",57,42,84,38,91
"6533","M","D","L",66,20,81,0,84
"6534","M","D","L",17,74,28,48,65
"6535","M","D","L",5,9,82,38,55
"6536","M","D","L",85,59,3,72,76
"6537","M","D","L",89,75,97,64,100
"6538","M","D","L",37,48,78,71,84
"6539","M","D","L",47,11,1,77,40
"6540","M","D","L",40,31,36,13,59
"6541","M","D","L",33,66,26,38,68
"6542","M","D","L",24,77,1,36,58
"6543","M","D","L",31,33,18,36,49
"6544","M","D","L",69,26,71,10,84
"6545","M","D","L",78,59,40,30,89
"6546","M","D","L",28,11,9,15,35
"6547","M","D","L",55,17,84,57,80
"6548","M","D","L",48,36,36,78,65
"6549","M","D","L",50,30,16,29,55
"6550","M","D","L",29,25,15,72,44
"6551","M","D","L",44,78,96,14,100
"6552","M","D","L",72,70,56,27,98
"6553","M","D","L",52,97,81,37,100
"6554","M","D","L",54,59,24,19,71
"6555","M","D","L",34,81,3,12,64
"6556","M","D","L",89,94,77,7,100
"6557","M","D","L",81,75,37,45,95
"6558","M","D","L",99,67,94,35,100
"6559","M","D","L",100,10,6,40,64
"6560","M","D","L",16,1,47,25,41
"6561","M","D","L",68,19,88,59,88
"6562","M","D","L",99,0,61,9,81
"6563","M","D","L",99,96,68,44,100
"6564","M","D","L",90,1,9,1,56
"6565","M","D","L",54,15,13,33,49
"6566","M","D","L",48,84,41,34,86
"6567","M","D","L",82,44,52,56,89
"6568","M","D","L",31,1,74,75,60
"6569","M","D","L",90,37,95,30,100
"6570","M","D","L",60,7,46,22,62
"6571","M","D","L",43,91,4,49,72
"6572","M","D","L",93,75,64,62,100
"6573","M","D","L",98,24,99,19,100
"6574","M","D","L",70,26,21,37,64
"6575","M","D","L",5,70,15,63,52
"6576","M","D","L",4,52,99,32,79
"6577","M","D","L",95,32,16,36,75
"6578","M","D","L",37,98,69,37,100
"6579","M","D","L",19,57,88,71,84
"6580","M","D","L",42,70,89,67,99
"6581","M","D","L",24,95,70,1,92
"6582","M","D","L",28,94,9,57,70
"6583","M","D","L",1,72,55,75,69
"6584","M","D","L",66,55,78,52,98
"6585","M","D","L",16,94,40,56,78
"6586","M","D","L",74,75,76,40,100
"6587","M","D","L",50,78,20,37,76
"6588","M","D","L",8,99,78,19,91
"6589","M","D","L",36,41,91,6,85
"6590","M","D","L",22,18,47,41,51
"6591","M","D","L",83,21,69,53,88
"6592","M","D","L",63,88,35,59,92
"6593","M","D","L",90,10,20,70,65
"6594","M","D","L",6,4,21,79,29
"6595","M","D","L",99,35,48,12,90
"6596","M","D","L",74,25,57,69,80
"6597","M","D","L",3,86,81,55,86
"6598","M","D","L",94,31,82,68,100
"6599","M","D","L",7,5,76,80,52
"6600","M","D","L",32,12,56,21,56
"6601","M","D","L",95,97,32,6,100
"6602","M","D","L",35,47,88,6,85
"6603","M","D","L",42,72,70,70,91
"6604","M","D","L",46,49,45,45,74
"6605","M","D","L",89,17,2,68,60
"6606","M","D","L",93,44,45,19,90
"6607","M","D","L",28,66,25,52,65
"6608","M","D","L",81,34,17,9,70
"6609","M","D","L",68,51,78,4,96
"6610","M","D","L",8,77,65,28,78
"6611","M","D","L",77,82,17,47,89
"6612","M","D","L",97,70,95,23,100
"6613","M","D","L",61,33,1,17,55
"6614","M","D","L",51,57,34,47,74
"6615","M","D","L",57,53,9,48,65
"6616","M","D","L",71,62,45,9,89
"6617","M","D","L",69,47,36,13,78
"6618","M","D","L",50,90,52,0,94
"6619","M","D","L",1,0,7,65,19
"6620","M","D","L",100,60,4,33,82
"6621","M","D","L",97,64,49,20,100
"6622","M","D","L",57,32,5,19,54
"6623","M","D","L",82,59,55,50,96
"6624","M","D","L",31,17,80,48,69
"6625","M","D","L",5,91,5,0,56
"6626","M","D","L",56,83,9,46,76
"6627","M","D","L",67,76,44,73,92
"6628","M","D","L",37,65,19,12,65
"6629","M","D","L",78,3,33,80,62
"6630","M","D","L",24,82,26,33,70
"6631","M","D","L",1,56,54,34,61
"6632","M","D","L",42,40,75,51,80
"6633","M","D","L",66,82,24,48,86
"6634","M","D","L",26,6,56,31,51
"6635","M","D","L",52,78,24,58,79
"6636","M","D","L",31,31,29,45,52
"6637","M","D","L",71,47,38,12,80
"6638","M","D","L",10,92,79,34,90
"6639","M","D","L",87,70,47,65,100
"6640","M","D","L",61,49,49,43,81
"6641","M","D","L",59,30,89,73,89
"6642","M","D","L",46,96,5,73,76
"6643","M","D","L",40,46,4,4,52
"6644","M","D","L",70,82,16,72,85
"6645","M","D","L",69,19,33,62,66
"6646","M","D","L",2,13,34,33,35
"6647","M","D","L",0,23,29,26,36
"6648","M","D","L",88,77,84,54,100
"6649","M","D","L",10,2,88,48,56
"6650","M","D","L",82,35,9,14,68
"6651","M","D","L",88,27,12,21,68
"6652","M","D","L",53,52,98,45,99
"6653","M","D","L",55,79,34,43,85
"6654","M","D","L",90,86,83,47,100
"6655","M","D","L",12,59,93,24,82
"6656","M","D","L",44,63,91,75,98
"6657","M","D","L",26,78,67,34,86
"6658","M","D","L",22,11,29,4,40
"6659","M","D","L",93,83,7,41,91
"6660","M","D","L",32,56,60,25,76
"6661","M","D","L",57,61,98,52,100
"6662","M","D","L",37,79,36,20,78
"6663","M","D","L",30,36,93,77,81
"6664","M","D","L",48,47,59,3,79
"6665","M","D","L",15,18,81,50,62
"6666","M","D","L",83,82,15,51,90
"6667","M","D","L",14,5,55,76,46
"6668","M","D","L",15,65,56,69,72
"6669","M","D","L",92,94,49,54,100
"6670","M","D","L",67,86,65,45,100
"6671","M","D","L",23,24,70,75,64
"6672","M","D","L",76,12,82,48,86
"6673","M","D","L",16,8,44,65,44
"6674","M","D","L",16,21,99,52,71
"6675","M","D","L",6,52,76,51,71
"6676","M","D","L",65,40,79,79,92
"6677","M","D","L",96,72,46,53,100
"6678","M","D","L",43,49,66,13,80
"6679","M","D","L",3,29,50,66,50
"6680","M","D","L",86,7,99,18,95
"6681","M","D","L",65,87,38,18,94
"6682","M","D","L",71,90,41,62,99
"6683","M","D","L",18,25,20,61,41
"6684","M","D","L",17,22,26,49,42
"6685","M","D","L",53,95,97,32,100
"6686","M","D","L",11,42,55,79,60
"6687","M","D","L",77,11,70,69,81
"6688","M","D","L",37,33,10,46,49
"6689","M","D","L",70,24,67,14,81
"6690","M","D","L",6,64,40,58,61
"6691","M","D","L",64,55,9,24,68
"6692","M","D","L",58,53,89,71,99
"6693","M","D","L",55,20,78,30,79
"6694","M","D","L",10,3,84,44,55
"6695","M","D","L",36,82,33,56,78
"6696","M","D","L",63,68,44,64,88
"6697","M","D","L",34,94,59,16,92
"6698","M","D","L",25,28,69,55,66
"6699","M","D","L",77,78,92,49,100
"6700","M","D","L",5,56,42,68,59
"6701","M","D","L",72,38,64,72,88
"6702","M","D","L",82,48,60,23,94
"6703","M","D","L",67,73,8,47,76
"6704","M","D","L",58,66,17,66,74
"6705","M","D","L",57,83,84,59,100
"6706","M","D","L",6,2,87,11,54
"6707","M","D","L",16,10,14,61,32
"6708","M","D","L",46,98,70,21,100
"6709","M","D","L",95,8,57,14,81
"6710","M","D","L",26,38,31,39,55
"6711","M","D","L",31,99,99,0,100
"6712","M","D","L",47,26,34,42,60
"6713","M","D","L",61,93,69,79,100
"6714","M","D","L",7,50,41,74,56
"6715","M","D","L",91,31,54,56,89
"6716","M","D","L",37,49,11,33,55
"6717","M","D","L",21,93,93,66,100
"6718","M","D","L",58,90,19,57,85
"6719","M","D","L",69,28,35,68,70
"6720","M","D","L",49,63,57,30,85
"6721","M","D","L",92,68,64,24,100
"6722","M","D","L",84,8,29,45,65
"6723","M","D","L",96,62,73,20,100
"6724","M","D","L",13,61,10,69,50
"6725","M","D","L",6,85,77,63,85
"6726","M","D","L",52,47,23,43,66
"6727","M","D","L",30,26,10,14,42
"6728","M","D","L",71,30,83,6,91
"6729","M","D","L",25,56,79,1,81
"6730","M","D","L",72,56,44,65,86
"6731","M","D","L",26,71,65,50,82
"6732","M","D","L",67,98,43,13,100
"6733","M","D","L",66,63,89,70,100
"6734","M","D","L",80,79,10,46,85
"6735","M","D","L",11,63,2,1,46
"6736","M","D","L",30,32,66,42,69
"6737","M","D","L",34,58,50,1,74
"6738","M","D","L",27,18,51,13,55
"6739","M","D","L",89,36,17,35,74
"6740","M","D","L",19,72,91,27,90
"6741","M","D","L",80,56,11,4,76
"6742","M","D","L",89,90,83,34,100
"6743","M","D","L",61,25,18,66,59
"6744","M","D","L",8,86,20,56,62
"6745","M","D","L",46,19,1,14,42
"6746","M","D","L",14,8,13,8,30
"6747","M","D","L",72,14,75,77,82
"6748","M","D","L",3,14,66,44,50
"6749","M","D","L",35,5,50,31,52
"6750","M","D","L",99,9,72,28,90
"6751","M","D","O",99,3,25,74,69
"6752","M","D","O",78,31,22,90,70
"6753","M","D","O",79,50,95,71,100
"6754","M","D","O",4,88,50,72,75
"6755","M","D","O",27,50,29,61,60
"6756","M","D","O",2,63,73,65,72
"6757","M","D","O",22,76,4,75,58
"6758","M","D","O",97,59,44,90,99
"6759","M","D","O",88,95,38,83,100
"6760","M","D","O",17,66,11,86,55
"6761","M","D","O",49,70,42,82,82
"6762","M","D","O",68,79,23,79,86
"6763","M","D","O",60,31,89,99,90
"6764","M","D","O",85,88,59,87,100
"6765","M","D","O",21,57,1,95,49
"6766","M","D","O",15,31,44,99,54
"6767","M","D","O",37,8,76,85,66
"6768","M","D","O",45,82,32,81,81
"6769","M","D","O",75,49,51,68,88
"6770","M","D","O",48,59,35,62,74
"6771","M","D","O",96,39,94,64,100
"6772","M","D","O",57,80,20,81,81
"6773","M","D","O",93,13,35,71,74
"6774","M","D","O",10,95,49,63,79
"6775","M","D","O",10,48,42,86,58
"6776","M","D","O",54,39,87,97,90
"6777","M","D","O",3,56,35,62,55
"6778","M","D","O",81,13,47,92,74
"6779","M","D","O",81,65,81,73,100
"6780","M","D","O",32,74,93,97,99
"6781","M","D","O",63,89,41,86,96
"6782","M","D","O",6,32,90,63,69
"6783","M","D","O",35,27,36,96,56
"6784","M","D","O",79,76,53,81,100
"6785","M","D","O",13,35,20,85,44
"6786","M","D","O",21,90,8,67,65
"6787","M","D","O",75,93,62,65,100
"6788","M","D","O",83,54,84,82,100
"6789","M","D","O",61,63,99,66,100
"6790","M","D","O",36,9,65,63,61
"6791","M","D","O",14,17,60,60,54
"6792","M","D","O",6,24,72,96,59
"6793","M","D","O",85,98,37,87,100
"6794","M","D","O",54,7,20,80,50
"6795","M","D","O",34,51,77,95,82
"6796","M","D","O",3,59,18,97,49
"6797","M","D","O",69,73,52,99,96
"6798","M","D","O",53,30,18,64,58
"6799","M","D","O",54,74,87,77,100
"6800","M","D","O",11,56,5,74,45
"6801","M","D","O",27,82,16,87,68
"6802","M","D","O",7,91,41,66,74
"6803","M","D","O",8,5,12,81,26
"6804","M","D","O",72,3,56,89,70
"6805","M","D","O",99,61,43,75,100
"6806","M","D","O",45,40,43,89,69
"6807","M","D","O",71,54,10,68,71
"6808","M","D","O",22,37,69,88,69
"6809","M","D","O",34,16,39,81,52
"6810","M","D","O",22,0,39,79,41
"6811","M","D","O",37,28,32,89,56
"6812","M","D","O",50,15,3,88,44
"6813","M","D","O",34,65,71,94,86
"6814","M","D","O",48,6,14,68,44
"6815","M","D","O",63,43,64,95,86
"6816","M","D","O",67,100,86,71,100
"6817","M","D","O",67,49,52,95,85
"6818","M","D","O",93,65,20,64,89
"6819","M","D","O",88,49,92,96,100
"6820","M","D","O",94,45,32,96,86
"6821","M","D","O",63,69,28,65,81
"6822","M","D","O",30,14,71,68,64
"6823","M","D","O",46,48,2,66,55
"6824","M","D","O",66,98,97,70,100
"6825","M","D","O",45,77,40,97,82
"6826","M","D","O",71,95,77,71,100
"6827","M","D","O",69,82,26,76,89
"6828","M","D","O",26,84,84,91,96
